radius,center,image_name
14,"(986, 1064)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
20,"(1042, 1668)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
11,"(1306, 798)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
15,"(1156, 1216)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
14,"(1248, 778)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
17,"(988, 1000)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
13,"(1094, 1210)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
11,"(1314, 768)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
10,"(1216, 770)","image_(18, 36.74352, 22.3233, 38.0697, 24.28962, 38.07874, 24.27826).jpeg"
19,"(974, 826)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(876, 1176)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
19,"(956, 900)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1132, 1028)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1286, 1264)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
15,"(1230, 1180)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
17,"(1166, 1174)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
15,"(1188, 880)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1098, 928)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1116, 862)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
15,"(1214, 1252)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
15,"(1168, 948)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(888, 1100)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1044, 842)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
19,"(1024, 1132)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
15,"(1026, 914)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
14,"(1300, 1190)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1316, 982)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
17,"(1000, 992)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
20,"(1008, 1202)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1144, 1232)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
17,"(1068, 1008)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
18,"(1214, 1042)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
19,"(1078, 1216)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
19,"(1094, 1146)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
17,"(912, 1012)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
17,"(912, 974)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
13,"(938, 1182)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
13,"(1334, 906)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
16,"(1254, 888)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
14,"(1244, 962)","image_(18, 36.74491, 26.92044, 38.92185, 21.03399, 38.93056, 21.0221).jpeg"
22,"(1350, 222)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
22,"(1316, 130)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
22,"(1390, 52)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
22,"(1516, 40)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
19,"(1286, 162)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
19,"(1346, 94)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
18,"(1448, 114)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
22,"(1410, 150)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
20,"(1380, 182)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
27,"(1478, 78)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
21,"(1424, 20)","image_(18, 36.74628, 24.34754, 38.534, 21.0172, 38.54271, 21.00536).jpeg"
18,"(1060, 1070)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
22,"(1056, 868)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
20,"(1134, 1260)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
22,"(1136, 1194)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
19,"(1036, 716)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
22,"(1070, 1256)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
21,"(1068, 1198)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
21,"(1124, 858)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
21,"(1098, 702)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
20,"(1128, 1000)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
21,"(1134, 1124)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
18,"(1114, 786)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
21,"(1042, 794)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
20,"(1058, 994)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
20,"(1130, 1060)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
17,"(1134, 934)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
19,"(1068, 1132)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
17,"(1176, 1250)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
11,"(1140, 1380)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
22,"(1070, 1326)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
10,"(1086, 1546)","image_(18, 36.74968, 22.7985, 38.29853, 21.10806, 38.30725, 21.09627).jpeg"
19,"(1140, 922)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
15,"(1178, 958)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
15,"(1148, 1004)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
15,"(1106, 968)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
15,"(1058, 1038)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
16,"(1098, 1076)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
15,"(1122, 1044)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
16,"(1082, 1006)","image_(18, 36.75084, 24.44531, 38.60515, 23.34611, 38.61409, 23.33454).jpeg"
18,"(832, 1378)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
16,"(1090, 1102)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
16,"(960, 1276)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
22,"(904, 1898)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
15,"(898, 1268)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
20,"(912, 1822)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
18,"(882, 2120)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
15,"(940, 1520)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
16,"(776, 1306)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
16,"(1060, 1092)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
11,"(1038, 1052)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
11,"(1068, 1062)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
11,"(1098, 1070)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
14,"(1008, 1042)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
12,"(1028, 1084)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
22,"(826, 1970)","image_(18, 36.75228, 22.32084, 38.07098, 24.29078, 38.08002, 24.27942).jpeg"
22,"(484, 1904)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
28,"(1268, 846)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(34, 1864)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(1308, 1010)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
19,"(452, 1872)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(1114, 962)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
22,"(510, 2020)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
19,"(580, 2016)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(302, 2058)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(1322, 956)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
27,"(1224, 808)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
18,"(542, 2056)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(34, 2092)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
22,"(652, 2086)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
20,"(352, 1744)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
18,"(444, 1946)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(1248, 1106)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
19,"(1192, 1104)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
24,"(966, 868)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
21,"(618, 2052)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
20,"(62, 2126)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(386, 1882)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(1006, 942)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(202, 2032)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
19,"(1034, 970)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(388, 1816)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(324, 2082)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
23,"(576, 2088)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(1182, 816)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(1328, 744)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(40, 1896)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(1314, 1122)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
20,"(1162, 1080)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(1250, 1074)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
20,"(1220, 1132)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
19,"(386, 2096)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(1254, 774)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(136, 1912)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
21,"(478, 1980)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
18,"(358, 1848)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(362, 1786)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
21,"(686, 2116)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
18,"(984, 908)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(420, 1844)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(1298, 636)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(1006, 882)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(1236, 876)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(160, 1936)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(134, 1966)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(1216, 1076)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
11,"(272, 2098)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
18,"(1130, 1050)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
17,"(330, 1822)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(158, 1992)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(230, 1994)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
10,"(1340, 1020)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
19,"(614, 2118)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(1124, 998)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
10,"(92, 1924)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
22,"(550, 1982)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(1160, 1022)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(1184, 1052)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(1276, 716)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(254, 2016)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(68, 1904)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
20,"(6, 2064)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(64, 1830)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(1436, 1090)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(184, 1956)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
11,"(94, 1840)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
10,"(206, 1976)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(1336, 654)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(112, 1888)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
16,"(180, 2012)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(346, 2104)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
18,"(570, 2134)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
12,"(1274, 1132)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
14,"(1182, 1004)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
11,"(252, 2076)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
10,"(112, 1946)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
15,"(1394, 1042)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
11,"(1486, 822)","image_(18, 36.75304, 24.40413, 38.58226, 23.31875, 38.59121, 23.30719).jpeg"
21,"(1296, 1220)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
22,"(1342, 1158)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
22,"(1716, 710)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
20,"(1544, 960)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
19,"(1392, 1204)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
22,"(1664, 664)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
19,"(1298, 626)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
19,"(1540, 1052)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
22,"(1348, 726)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
16,"(1116, 1072)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
14,"(1148, 1022)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
21,"(1420, 1232)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
18,"(1708, 602)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
15,"(1104, 980)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
18,"(1434, 482)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
21,"(1808, 580)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
21,"(1574, 990)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
20,"(1494, 918)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
20,"(1614, 728)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
17,"(1460, 974)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
21,"(1386, 1104)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
18,"(1784, 680)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
18,"(1432, 1146)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
25,"(1416, 1044)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
20,"(1586, 906)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
15,"(1070, 1038)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
15,"(1506, 834)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
23,"(1742, 576)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
22,"(1666, 766)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
20,"(1336, 642)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
22,"(1400, 538)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
23,"(1446, 572)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
16,"(1136, 928)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
21,"(1306, 1138)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
20,"(1576, 796)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
18,"(1472, 1086)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
13,"(1382, 688)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
10,"(1206, 832)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
21,"(1628, 836)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
14,"(1220, 922)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
13,"(1354, 1082)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
11,"(1172, 884)","image_(18, 36.75307, 22.57131, 38.28716, 21.10823, 38.29588, 21.09645).jpeg"
18,"(1086, 1222)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
23,"(1114, 924)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
16,"(1294, 202)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
23,"(1106, 998)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
15,"(1102, 368)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
16,"(1038, 478)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
16,"(1164, 376)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
18,"(972, 466)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
16,"(1300, 170)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
15,"(1212, 142)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
21,"(1162, 1220)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
18,"(1038, 418)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
17,"(974, 402)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
16,"(1084, 612)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
11,"(1242, 152)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
16,"(1234, 182)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
11,"(1272, 162)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
11,"(1142, 620)","image_(18, 36.75732, 22.31799, 38.06718, 24.2897, 38.07622, 24.27833).jpeg"
